"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Nebraska"	"31"	"2017"	"2017"	"February"	"2"	1892
	"Nebraska"	"31"	"2017"	"2017"	"March"	"3"	2133
	"Nebraska"	"31"	"2017"	"2017"	"April"	"4"	2097
	"Nebraska"	"31"	"2017"	"2017"	"May"	"5"	2210
	"Nebraska"	"31"	"2017"	"2017"	"June"	"6"	2323
	"Nebraska"	"31"	"2017"	"2017"	"July"	"7"	2178
	"Nebraska"	"31"	"2017"	"2017"	"August"	"8"	2343
	"Nebraska"	"31"	"2017"	"2017"	"September"	"9"	2172
	"Nebraska"	"31"	"2017"	"2017"	"October"	"10"	2242
	"Nebraska"	"31"	"2017"	"2017"	"November"	"11"	2052
	"Nebraska"	"31"	"2017"	"2017"	"December"	"12"	2132
	"Nebraska"	"31"	"2018"	"2018"	"January"	"1"	1960
	"Nebraska"	"31"	"2018"	"2018"	"February"	"2"	1979
	"Nebraska"	"31"	"2018"	"2018"	"March"	"3"	2140
	"Nebraska"	"31"	"2018"	"2018"	"April"	"4"	1966
	"Nebraska"	"31"	"2018"	"2018"	"May"	"5"	2247
	"Nebraska"	"31"	"2018"	"2018"	"June"	"6"	2197
	"Nebraska"	"31"	"2018"	"2018"	"July"	"7"	2289
	"Nebraska"	"31"	"2018"	"2018"	"August"	"8"	2277
	"Nebraska"	"31"	"2018"	"2018"	"September"	"9"	2059
	"Nebraska"	"31"	"2018"	"2018"	"October"	"10"	2191
	"Nebraska"	"31"	"2018"	"2018"	"November"	"11"	2065
	"Nebraska"	"31"	"2018"	"2018"	"December"	"12"	2118
	"Nevada"	"32"	"2007"	"2007"	"January"	"1"	3362
	"Nevada"	"32"	"2007"	"2007"	"February"	"2"	3072
	"Nevada"	"32"	"2007"	"2007"	"March"	"3"	3481
	"Nevada"	"32"	"2007"	"2007"	"April"	"4"	3207
	"Nevada"	"32"	"2007"	"2007"	"May"	"5"	3392
	"Nevada"	"32"	"2007"	"2007"	"June"	"6"	3436
	"Nevada"	"32"	"2007"	"2007"	"July"	"7"	3734
	"Nevada"	"32"	"2007"	"2007"	"August"	"8"	3655
	"Nevada"	"32"	"2007"	"2007"	"September"	"9"	3502
	"Nevada"	"32"	"2007"	"2007"	"October"	"10"	3577
	"Nevada"	"32"	"2007"	"2007"	"November"	"11"	3338
	"Nevada"	"32"	"2007"	"2007"	"December"	"12"	3425
	"Nevada"	"32"	"2008"	"2008"	"January"	"1"	3306
	"Nevada"	"32"	"2008"	"2008"	"February"	"2"	3128
	"Nevada"	"32"	"2008"	"2008"	"March"	"3"	3243
	"Nevada"	"32"	"2008"	"2008"	"April"	"4"	3186
	"Nevada"	"32"	"2008"	"2008"	"May"	"5"	3279
	"Nevada"	"32"	"2008"	"2008"	"June"	"6"	3242
	"Nevada"	"32"	"2008"	"2008"	"July"	"7"	3509
	"Nevada"	"32"	"2008"	"2008"	"August"	"8"	3530
	"Nevada"	"32"	"2008"	"2008"	"September"	"9"	3537
	"Nevada"	"32"	"2008"	"2008"	"October"	"10"	3261
	"Nevada"	"32"	"2008"	"2008"	"November"	"11"	3003
	"Nevada"	"32"	"2008"	"2008"	"December"	"12"	3282
	"Nevada"	"32"	"2009"	"2009"	"January"	"1"	3114
	"Nevada"	"32"	"2009"	"2009"	"February"	"2"	3002
	"Nevada"	"32"	"2009"	"2009"	"March"	"3"	3201
	"Nevada"	"32"	"2009"	"2009"	"April"	"4"	3026
	"Nevada"	"32"	"2009"	"2009"	"May"	"5"	3100
	"Nevada"	"32"	"2009"	"2009"	"June"	"6"	3166
	"Nevada"	"32"	"2009"	"2009"	"July"	"7"	3315
	"Nevada"	"32"	"2009"	"2009"	"August"	"8"	3165
	"Nevada"	"32"	"2009"	"2009"	"September"	"9"	3278
	"Nevada"	"32"	"2009"	"2009"	"October"	"10"	3079
	"Nevada"	"32"	"2009"	"2009"	"November"	"11"	2985
	"Nevada"	"32"	"2009"	"2009"	"December"	"12"	3181
	"Nevada"	"32"	"2010"	"2010"	"January"	"1"	2874
	"Nevada"	"32"	"2010"	"2010"	"February"	"2"	2727
	"Nevada"	"32"	"2010"	"2010"	"March"	"3"	2984
	"Nevada"	"32"	"2010"	"2010"	"April"	"4"	2903
	"Nevada"	"32"	"2010"	"2010"	"May"	"5"	3014
	"Nevada"	"32"	"2010"	"2010"	"June"	"6"	2979
	"Nevada"	"32"	"2010"	"2010"	"July"	"7"	3170
	"Nevada"	"32"	"2010"	"2010"	"August"	"8"	3134
	"Nevada"	"32"	"2010"	"2010"	"September"	"9"	3191
	"Nevada"	"32"	"2010"	"2010"	"October"	"10"	3012
	"Nevada"	"32"	"2010"	"2010"	"November"	"11"	2929
	"Nevada"	"32"	"2010"	"2010"	"December"	"12"	3017
	"Nevada"	"32"	"2011"	"2011"	"January"	"1"	2912
	"Nevada"	"32"	"2011"	"2011"	"February"	"2"	2643
	"Nevada"	"32"	"2011"	"2011"	"March"	"3"	3000
	"Nevada"	"32"	"2011"	"2011"	"April"	"4"	2902
	"Nevada"	"32"	"2011"	"2011"	"May"	"5"	2973
	"Nevada"	"32"	"2011"	"2011"	"June"	"6"	2964
	"Nevada"	"32"	"2011"	"2011"	"July"	"7"	2935
	"Nevada"	"32"	"2011"	"2011"	"August"	"8"	3188
	"Nevada"	"32"	"2011"	"2011"	"September"	"9"	3054
	"Nevada"	"32"	"2011"	"2011"	"October"	"10"	3001
	"Nevada"	"32"	"2011"	"2011"	"November"	"11"	2902
	"Nevada"	"32"	"2011"	"2011"	"December"	"12"	2822
	"Nevada"	"32"	"2012"	"2012"	"January"	"1"	2829
	"Nevada"	"32"	"2012"	"2012"	"February"	"2"	2633
	"Nevada"	"32"	"2012"	"2012"	"March"	"3"	2881
	"Nevada"	"32"	"2012"	"2012"	"April"	"4"	2724
	"Nevada"	"32"	"2012"	"2012"	"May"	"5"	2977
	"Nevada"	"32"	"2012"	"2012"	"June"	"6"	2757
	"Nevada"	"32"	"2012"	"2012"	"July"	"7"	3077
	"Nevada"	"32"	"2012"	"2012"	"August"	"8"	3256
	"Nevada"	"32"	"2012"	"2012"	"September"	"9"	3026
	"Nevada"	"32"	"2012"	"2012"	"October"	"10"	3015
	"Nevada"	"32"	"2012"	"2012"	"November"	"11"	2860
	"Nevada"	"32"	"2012"	"2012"	"December"	"12"	2876
	"Nevada"	"32"	"2013"	"2013"	"January"	"1"	2931
	"Nevada"	"32"	"2013"	"2013"	"February"	"2"	2556
	"Nevada"	"32"	"2013"	"2013"	"March"	"3"	2911
	"Nevada"	"32"	"2013"	"2013"	"April"	"4"	2773
	"Nevada"	"32"	"2013"	"2013"	"May"	"5"	2862
	"Nevada"	"32"	"2013"	"2013"	"June"	"6"	2942
	"Nevada"	"32"	"2013"	"2013"	"July"	"7"	3196
	"Nevada"	"32"	"2013"	"2013"	"August"	"8"	3156
	"Nevada"	"32"	"2013"	"2013"	"September"	"9"	3037
	"Nevada"	"32"	"2013"	"2013"	"October"	"10"	2944
	"Nevada"	"32"	"2013"	"2013"	"November"	"11"	2778
	"Nevada"	"32"	"2013"	"2013"	"December"	"12"	2944
	"Nevada"	"32"	"2014"	"2014"	"January"	"1"	2929
	"Nevada"	"32"	"2014"	"2014"	"February"	"2"	2675
	"Nevada"	"32"	"2014"	"2014"	"March"	"3"	2889
	"Nevada"	"32"	"2014"	"2014"	"April"	"4"	2813
	"Nevada"	"32"	"2014"	"2014"	"May"	"5"	3003
	"Nevada"	"32"	"2014"	"2014"	"June"	"6"	2861
	"Nevada"	"32"	"2014"	"2014"	"July"	"7"	3239
	"Nevada"	"32"	"2014"	"2014"	"August"	"8"	3178
	"Nevada"	"32"	"2014"	"2014"	"September"	"9"	3149
	"Nevada"	"32"	"2014"	"2014"	"October"	"10"	3064
	"Nevada"	"32"	"2014"	"2014"	"November"	"11"	2958
	"Nevada"	"32"	"2014"	"2014"	"December"	"12"	3103
	"Nevada"	"32"	"2015"	"2015"	"January"	"1"	3109
	"Nevada"	"32"	"2015"	"2015"	"February"	"2"	2599
	"Nevada"	"32"	"2015"	"2015"	"March"	"3"	3002
	"Nevada"	"32"	"2015"	"2015"	"April"	"4"	2864
	"Nevada"	"32"	"2015"	"2015"	"May"	"5"	2981
	"Nevada"	"32"	"2015"	"2015"	"June"	"6"	2984
	"Nevada"	"32"	"2015"	"2015"	"July"	"7"	3185
	"Nevada"	"32"	"2015"	"2015"	"August"	"8"	3304
	"Nevada"	"32"	"2015"	"2015"	"September"	"9"	3147
	"Nevada"	"32"	"2015"	"2015"	"October"	"10"	3117
	"Nevada"	"32"	"2015"	"2015"	"November"	"11"	2948
	"Nevada"	"32"	"2015"	"2015"	"December"	"12"	3058
	"Nevada"	"32"	"2016"	"2016"	"January"	"1"	2910
	"Nevada"	"32"	"2016"	"2016"	"February"	"2"	2824
	"Nevada"	"32"	"2016"	"2016"	"March"	"3"	2919
	"Nevada"	"32"	"2016"	"2016"	"April"	"4"	2873
	"Nevada"	"32"	"2016"	"2016"	"May"	"5"	2979
	"Nevada"	"32"	"2016"	"2016"	"June"	"6"	3078
	"Nevada"	"32"	"2016"	"2016"	"July"	"7"	3150
	"Nevada"	"32"	"2016"	"2016"	"August"	"8"	3295
	"Nevada"	"32"	"2016"	"2016"	"September"	"9"	3256
	"Nevada"	"32"	"2016"	"2016"	"October"	"10"	3052
	"Nevada"	"32"	"2016"	"2016"	"November"	"11"	2904
	"Nevada"	"32"	"2016"	"2016"	"December"	"12"	3020
	"Nevada"	"32"	"2017"	"2017"	"January"	"1"	2986
	"Nevada"	"32"	"2017"	"2017"	"February"	"2"	2668
	"Nevada"	"32"	"2017"	"2017"	"March"	"3"	2873
	"Nevada"	"32"	"2017"	"2017"	"April"	"4"	2768
	"Nevada"	"32"	"2017"	"2017"	"May"	"5"	3025
	"Nevada"	"32"	"2017"	"2017"	"June"	"6"	3058
	"Nevada"	"32"	"2017"	"2017"	"July"	"7"	3102
	"Nevada"	"32"	"2017"	"2017"	"August"	"8"	3148
	"Nevada"	"32"	"2017"	"2017"	"September"	"9"	3162
	"Nevada"	"32"	"2017"	"2017"	"October"	"10"	3085
	"Nevada"	"32"	"2017"	"2017"	"November"	"11"	2948
	"Nevada"	"32"	"2017"	"2017"	"December"	"12"	2933
	"Nevada"	"32"	"2018"	"2018"	"January"	"1"	2899
	"Nevada"	"32"	"2018"	"2018"	"February"	"2"	2666
	"Nevada"	"32"	"2018"	"2018"	"March"	"3"	2934
	"Nevada"	"32"	"2018"	"2018"	"April"	"4"	2766
	"Nevada"	"32"	"2018"	"2018"	"May"	"5"	2949
	"Nevada"	"32"	"2018"	"2018"	"June"	"6"	3005
	"Nevada"	"32"	"2018"	"2018"	"July"	"7"	3141
	"Nevada"	"32"	"2018"	"2018"	"August"	"8"	3309
	"Nevada"	"32"	"2018"	"2018"	"September"	"9"	2946
	"Nevada"	"32"	"2018"	"2018"	"October"	"10"	3090
	"Nevada"	"32"	"2018"	"2018"	"November"	"11"	2967
	"Nevada"	"32"	"2018"	"2018"	"December"	"12"	3010
	"New Hampshire"	"33"	"2007"	"2007"	"January"	"1"	1156
	"New Hampshire"	"33"	"2007"	"2007"	"February"	"2"	1127
	"New Hampshire"	"33"	"2007"	"2007"	"March"	"3"	1199
	"New Hampshire"	"33"	"2007"	"2007"	"April"	"4"	1142
	"New Hampshire"	"33"	"2007"	"2007"	"May"	"5"	1213
	"New Hampshire"	"33"	"2007"	"2007"	"June"	"6"	1169
	"New Hampshire"	"33"	"2007"	"2007"	"July"	"7"	1267
	"New Hampshire"	"33"	"2007"	"2007"	"August"	"8"	1322
	"New Hampshire"	"33"	"2007"	"2007"	"September"	"9"	1170
	"New Hampshire"	"33"	"2007"	"2007"	"October"	"10"	1161
	"New Hampshire"	"33"	"2007"	"2007"	"November"	"11"	1133
	"New Hampshire"	"33"	"2007"	"2007"	"December"	"12"	1109
	"New Hampshire"	"33"	"2008"	"2008"	"January"	"1"	1158
	"New Hampshire"	"33"	"2008"	"2008"	"February"	"2"	1017
	"New Hampshire"	"33"	"2008"	"2008"	"March"	"3"	1121
	"New Hampshire"	"33"	"2008"	"2008"	"April"	"4"	1192
	"New Hampshire"	"33"	"2008"	"2008"	"May"	"5"	1216
	"New Hampshire"	"33"	"2008"	"2008"	"June"	"6"	1226
	"New Hampshire"	"33"	"2008"	"2008"	"July"	"7"	1222
	"New Hampshire"	"33"	"2008"	"2008"	"August"	"8"	1190
	"New Hampshire"	"33"	"2008"	"2008"	"September"	"9"	1190
	"New Hampshire"	"33"	"2008"	"2008"	"October"	"10"	1108
	"New Hampshire"	"33"	"2008"	"2008"	"November"	"11"	989
	"New Hampshire"	"33"	"2008"	"2008"	"December"	"12"	1054
	"New Hampshire"	"33"	"2009"	"2009"	"January"	"1"	1041
	"New Hampshire"	"33"	"2009"	"2009"	"February"	"2"	1085
	"New Hampshire"	"33"	"2009"	"2009"	"March"	"3"	1166
	"New Hampshire"	"33"	"2009"	"2009"	"April"	"4"	1118
	"New Hampshire"	"33"	"2009"	"2009"	"May"	"5"	1154
	"New Hampshire"	"33"	"2009"	"2009"	"June"	"6"	1203
	"New Hampshire"	"33"	"2009"	"2009"	"July"	"7"	1187
	"New Hampshire"	"33"	"2009"	"2009"	"August"	"8"	1216
	"New Hampshire"	"33"	"2009"	"2009"	"September"	"9"	1142
	"New Hampshire"	"33"	"2009"	"2009"	"October"	"10"	1085
	"New Hampshire"	"33"	"2009"	"2009"	"November"	"11"	984
	"New Hampshire"	"33"	"2009"	"2009"	"December"	"12"	996
	"New Hampshire"	"33"	"2010"	"2010"	"January"	"1"	1025
	"New Hampshire"	"33"	"2010"	"2010"	"February"	"2"	919
	"New Hampshire"	"33"	"2010"	"2010"	"March"	"3"	1089
	"New Hampshire"	"33"	"2010"	"2010"	"April"	"4"	1060
	"New Hampshire"	"33"	"2010"	"2010"	"May"	"5"	1072
	"New Hampshire"	"33"	"2010"	"2010"	"June"	"6"	1137
	"New Hampshire"	"33"	"2010"	"2010"	"July"	"7"	1186
	"New Hampshire"	"33"	"2010"	"2010"	"August"	"8"	1137
	"New Hampshire"	"33"	"2010"	"2010"	"September"	"9"	1068
	"New Hampshire"	"33"	"2010"	"2010"	"October"	"10"	1082
	"New Hampshire"	"33"	"2010"	"2010"	"November"	"11"	1055
	"New Hampshire"	"33"	"2010"	"2010"	"December"	"12"	1044
	"New Hampshire"	"33"	"2011"	"2011"	"January"	"1"	999
	"New Hampshire"	"33"	"2011"	"2011"	"February"	"2"	990
	"New Hampshire"	"33"	"2011"	"2011"	"March"	"3"	1071
	"New Hampshire"	"33"	"2011"	"2011"	"April"	"4"	1079
	"New Hampshire"	"33"	"2011"	"2011"	"May"	"5"	1114
	"New Hampshire"	"33"	"2011"	"2011"	"June"	"6"	1168
	"New Hampshire"	"33"	"2011"	"2011"	"July"	"7"	1116
	"New Hampshire"	"33"	"2011"	"2011"	"August"	"8"	1146
	"New Hampshire"	"33"	"2011"	"2011"	"September"	"9"	1129
	"New Hampshire"	"33"	"2011"	"2011"	"October"	"10"	1031
	"New Hampshire"	"33"	"2011"	"2011"	"November"	"11"	990
	"New Hampshire"	"33"	"2011"	"2011"	"December"	"12"	1018
	"New Hampshire"	"33"	"2012"	"2012"	"January"	"1"	894
	"New Hampshire"	"33"	"2012"	"2012"	"February"	"2"	937
	"New Hampshire"	"33"	"2012"	"2012"	"March"	"3"	959
	"New Hampshire"	"33"	"2012"	"2012"	"April"	"4"	1011
	"New Hampshire"	"33"	"2012"	"2012"	"May"	"5"	1071
	"New Hampshire"	"33"	"2012"	"2012"	"June"	"6"	1066
	"New Hampshire"	"33"	"2012"	"2012"	"July"	"7"	1141
	"New Hampshire"	"33"	"2012"	"2012"	"August"	"8"	1143
	"New Hampshire"	"33"	"2012"	"2012"	"September"	"9"	1071
	"New Hampshire"	"33"	"2012"	"2012"	"October"	"10"	1132
	"New Hampshire"	"33"	"2012"	"2012"	"November"	"11"	948
	"New Hampshire"	"33"	"2012"	"2012"	"December"	"12"	979
	"New Hampshire"	"33"	"2013"	"2013"	"January"	"1"	953
	"New Hampshire"	"33"	"2013"	"2013"	"February"	"2"	951
	"New Hampshire"	"33"	"2013"	"2013"	"March"	"3"	990
	"New Hampshire"	"33"	"2013"	"2013"	"April"	"4"	1084
	"New Hampshire"	"33"	"2013"	"2013"	"May"	"5"	1102
	"New Hampshire"	"33"	"2013"	"2013"	"June"	"6"	1103
	"New Hampshire"	"33"	"2013"	"2013"	"July"	"7"	1102
	"New Hampshire"	"33"	"2013"	"2013"	"August"	"8"	1095
	"New Hampshire"	"33"	"2013"	"2013"	"September"	"9"	1015
	"New Hampshire"	"33"	"2013"	"2013"	"October"	"10"	1054
	"New Hampshire"	"33"	"2013"	"2013"	"November"	"11"	955
	"New Hampshire"	"33"	"2013"	"2013"	"December"	"12"	992
	"New Hampshire"	"33"	"2014"	"2014"	"January"	"1"	972
	"New Hampshire"	"33"	"2014"	"2014"	"February"	"2"	886
	"New Hampshire"	"33"	"2014"	"2014"	"March"	"3"	949
	"New Hampshire"	"33"	"2014"	"2014"	"April"	"4"	1001
	"New Hampshire"	"33"	"2014"	"2014"	"May"	"5"	1098
	"New Hampshire"	"33"	"2014"	"2014"	"June"	"6"	1098
	"New Hampshire"	"33"	"2014"	"2014"	"July"	"7"	1132
	"New Hampshire"	"33"	"2014"	"2014"	"August"	"8"	1154
	"New Hampshire"	"33"	"2014"	"2014"	"September"	"9"	1039
	"New Hampshire"	"33"	"2014"	"2014"	"October"	"10"	1009
	"New Hampshire"	"33"	"2014"	"2014"	"November"	"11"	972
	"New Hampshire"	"33"	"2014"	"2014"	"December"	"12"	992
